SEASON,TEAM,SPLIT,GP,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,DREB/G,OREB/G,REB/G,A/G,TO/G,STL/G,BLK/G,PF/G,PPG,OFF_EFF,NET_EFF
2018,concordia,Exhibition,6.0,162.0,406.0,39.9,39.0,137.0,28.5,65.0,93.0,69.9,11.3,22.3,33.7,12.5,12.5,13.0,4.5,17.2,71.3,0.931,0.234
2018,concordia,Home,8.0,193.0,525.0,36.8,48.0,148.0,32.4,87.0,116.0,75.0,11.3,23.6,34.9,13.0,14.5,7.6,3.3,15.4,65.1,0.856,0.009
2018,concordia,Away,8.0,162.0,496.0,32.7,43.0,164.0,26.2,92.0,132.0,69.7,10.6,24.1,34.8,8.9,17.3,7.0,1.6,16.3,57.4,0.746,-0.179
2018,concordia,Wins,4.0,102.0,260.0,39.2,30.0,71.0,42.3,43.0,58.0,74.1,9.5,25.5,35.0,13.3,15.8,7.0,4.5,16.8,69.3,0.882,0.153
2018,concordia,Losses,12.0,253.0,761.0,33.2,61.0,241.0,25.3,136.0,190.0,71.6,11.4,23.3,34.8,10.2,15.9,7.4,1.8,15.5,58.6,0.773,-0.169
2018,concordia,November,4.0,96.0,266.0,36.1,29.0,71.0,40.8,55.0,76.0,72.4,10.3,26.0,36.3,10.8,15.0,6.5,4.3,15.0,69.0,0.854,0.046
2018,concordia,January,6.0,132.0,374.0,35.3,28.0,108.0,25.9,56.0,73.0,76.7,9.5,22.5,32.0,11.7,18.3,7.8,2.2,14.0,58.0,0.751,-0.145
2018,concordia,February,6.0,127.0,381.0,33.3,34.0,133.0,25.6,68.0,99.0,68.7,12.8,23.8,36.7,10.3,14.0,7.3,1.5,18.2,59.3,0.814,-0.12
2018,laval,Total,16.0,370.0,1059.0,34.9,101.0,366.0,27.6,161.0,222.0,72.5,11.4,26.1,37.5,13.8,15.4,8.3,2.5,15.4,62.6,0.813,0.056
2018,laval,Exhibition,9.0,226.0,614.0,36.8,73.0,246.0,29.7,141.0,181.0,77.9,13.0,25.1,38.1,16.9,15.1,11.2,3.2,18.3,74.0,0.921,0.218
2018,laval,Home,8.0,182.0,527.0,34.5,54.0,183.0,29.5,112.0,145.0,77.2,11.3,26.9,38.1,15.8,14.8,7.4,3.1,15.0,66.3,0.845,0.069
2018,laval,Away,8.0,188.0,532.0,35.3,47.0,183.0,25.7,49.0,77.0,63.6,11.6,25.3,36.9,11.9,16.0,9.3,1.9,15.8,59.0,0.78,0.042
2018,laval,Wins,12.0,287.0,787.0,36.5,74.0,267.0,27.7,124.0,170.0,72.9,11.7,26.3,38.0,13.7,15.3,8.4,2.5,15.1,64.3,0.844,0.103
2018,laval,Losses,4.0,83.0,272.0,30.5,27.0,99.0,27.3,37.0,52.0,71.2,10.8,25.3,36.0,14.3,15.8,8.0,2.5,16.3,57.5,0.723,-0.083
2018,laval,November,4.0,82.0,242.0,33.9,28.0,91.0,30.8,49.0,72.0,68.1,8.8,25.5,34.3,12.3,17.5,10.8,1.8,17.0,60.3,0.77,0.042
2018,laval,December,1.0,20.0,69.0,29.0,5.0,23.0,21.7,12.0,15.0,80.0,14.0,31.0,45.0,8.0,15.0,8.0,2.0,20.0,57.0,0.735,0.051
2018,laval,January,4.0,102.0,271.0,37.6,28.0,99.0,28.3,26.0,38.0,68.4,10.5,24.5,35.0,15.3,15.5,10.3,3.3,12.0,64.5,0.832,0.109
2018,laval,February,7.0,166.0,477.0,34.8,40.0,153.0,26.1,74.0,97.0,76.3,13.1,26.6,39.7,14.7,14.1,5.9,2.6,15.7,63.7,0.838,0.032
2018,mcgill,Total,16.0,375.0,984.0,38.1,66.0,255.0,25.9,180.0,247.0,72.9,11.7,26.1,37.8,11.8,14.7,7.3,1.9,13.9,62.3,0.965,0.105
2018,mcgill,Exhibition,11.0,304.0,705.0,43.1,80.0,262.0,30.5,107.0,141.0,75.9,10.7,26.1,36.8,12.5,15.9,9.4,2.6,16.4,72.3,1.043,0.171
2018,mcgill,Home,8.0,201.0,494.0,40.7,40.0,136.0,29.4,76.0,101.0,75.2,9.9,27.9,37.8,11.9,14.5,6.6,1.3,13.3,64.8,0.976,0.162
2018,mcgill,Away,8.0,174.0,490.0,35.5,26.0,119.0,21.8,104.0,146.0,71.2,13.5,24.3,37.8,11.6,14.9,8.0,2.5,14.5,59.8,0.954,0.045
2018,mcgill,Wins,11.0,285.0,693.0,41.1,50.0,172.0,29.1,124.0,168.0,73.8,11.0,26.9,37.9,12.2,13.1,7.8,2.2,13.4,67.6,1.039,0.215
2018,mcgill,Losses,5.0,90.0,291.0,30.9,16.0,83.0,19.3,56.0,79.0,70.9,13.2,24.2,37.4,10.8,18.2,6.2,1.2,15.0,50.4,0.797,-0.144
2018,mcgill,November,4.0,109.0,254.0,42.9,16.0,63.0,25.4,50.0,63.0,79.4,10.5,28.0,38.5,13.3,12.8,7.0,1.3,15.3,71.0,1.08,0.175
2018,mcgill,January,6.0,137.0,374.0,36.6,25.0,92.0,27.2,66.0,97.0,68.0,11.7,25.7,37.3,9.3,15.3,9.0,2.3,14.0,60.8,0.922,0.102
2018,mcgill,February,6.0,129.0,356.0,36.2,25.0,100.0,25.0,64.0,87.0,73.6,12.5,25.2,37.7,13.2,15.3,5.8,1.8,12.8,57.8,0.93,0.058
2018,uqam,Total,16.0,367.0,925.0,39.7,50.0,176.0,28.4,202.0,281.0,71.9,9.4,24.1,33.6,13.7,18.0,7.0,2.8,16.6,61.6,0.82,-0.017
2018,uqam,Exhibition,10.0,228.0,524.0,43.5,33.0,98.0,33.7,94.0,131.0,71.8,8.9,15.8,24.7,11.0,14.1,6.5,2.4,14.2,58.3,0.909,-0.046
2018,uqam,Home,8.0,182.0,452.0,40.3,24.0,83.0,28.9,100.0,139.0,71.9,8.8,22.1,30.9,12.8,16.5,8.5,2.9,15.6,61.0,0.836,0.016
2018,uqam,Away,8.0,185.0,473.0,39.1,26.0,93.0,28.0,102.0,142.0,71.8,10.1,26.1,36.3,14.6,19.5,5.5,2.6,17.6,62.3,0.805,-0.047
2018,uqam,Wins,5.0,128.0,276.0,46.4,20.0,48.0,41.7,87.0,120.0,72.5,9.2,24.2,33.4,13.6,18.4,7.6,3.8,14.8,72.6,0.95,0.213
2018,uqam,Losses,11.0,239.0,649.0,36.8,30.0,128.0,23.4,115.0,161.0,71.4,9.5,24.1,33.6,13.7,17.8,6.7,2.3,17.5,56.6,0.759,-0.123
2018,uqam,November,4.0,82.0,240.0,34.2,17.0,55.0,30.9,44.0,54.0,81.5,10.0,24.8,34.8,14.3,19.8,7.0,2.5,19.3,56.3,0.735,-0.164
2018,uqam,January,6.0,136.0,326.0,41.7,13.0,59.0,22.0,74.0,112.0,66.1,9.2,25.3,34.5,11.7,20.2,7.0,3.2,16.5,59.8,0.801,-0.011
2018,uqam,February,6.0,149.0,359.0,41.5,20.0,62.0,32.3,84.0,115.0,73.0,9.3,22.5,31.8,15.3,14.7,7.0,2.5,15.0,67.0,0.896,0.078
2018,algoma,Total,24.0,415.0,1374.0,30.2,140.0,538.0,26.0,237.0,356.0,66.6,10.0,24.5,34.5,10.3,20.8,6.2,2.2,20.0,50.3,0.666,-0.267
2018,algoma,Exhibition,5.0,89.0,312.0,28.5,34.0,135.0,25.2,40.0,81.0,49.4,10.6,23.0,33.6,9.2,23.2,8.4,2.8,21.2,50.4,0.606,-0.336
2018,algoma,Home,12.0,213.0,685.0,31.1,70.0,262.0,26.7,123.0,171.0,71.9,9.5,21.7,31.2,9.8,21.1,5.6,1.8,21.0,51.6,0.681,-0.25
2018,algoma,Away,11.0,184.0,634.0,29.0,67.0,261.0,25.7,103.0,164.0,62.8,10.2,26.6,36.8,10.7,20.7,6.8,2.5,19.5,48.9,0.647,-0.318
2018,algoma,Wins,2.0,38.0,121.0,31.4,9.0,35.0,25.7,24.0,40.0,60.0,14.0,29.0,43.0,12.5,18.0,5.5,3.0,16.5,54.5,0.732,0.058
2018,algoma,Losses,22.0,377.0,1253.0,30.1,131.0,503.0,26.0,213.0,316.0,67.4,9.6,24.0,33.7,10.0,21.0,6.2,2.1,20.3,49.9,0.661,-0.296
2018,algoma,October,2.0,31.0,112.0,27.7,11.0,43.0,25.6,13.0,24.0,54.2,6.0,17.0,23.0,8.5,18.0,4.0,0.0,19.0,43.0,0.581,-0.36
2018,algoma,November,8.0,121.0,442.0,27.4,38.0,173.0,22.0,91.0,130.0,70.0,10.5,26.5,37.0,8.9,24.3,6.1,1.4,20.5,46.4,0.601,-0.345
2018,algoma,January,8.0,157.0,485.0,32.4,57.0,198.0,28.8,83.0,122.0,68.0,11.9,24.6,36.5,11.9,18.6,6.5,2.8,20.1,56.8,0.757,-0.105
2018,algoma,February,6.0,106.0,335.0,31.6,34.0,124.0,27.4,50.0,80.0,62.5,8.2,24.0,32.2,10.5,20.0,6.5,3.2,19.5,49.3,0.664,-0.346
2018,brock,Total,24.0,457.0,1423.0,32.1,83.0,345.0,24.1,303.0,469.0,64.6,15.3,26.0,41.3,11.8,22.4,9.4,2.5,17.9,54.2,0.711,-0.118
2018,brock,Exhibition,6.0,123.0,351.0,35.0,14.0,64.0,21.9,73.0,129.0,56.6,11.3,27.0,38.3,12.0,21.7,7.7,1.2,20.8,55.5,0.697,-0.215
2018,brock,Home,11.0,226.0,660.0,34.2,43.0,152.0,28.3,152.0,232.0,65.5,18.1,27.5,45.5,14.5,22.9,9.7,3.0,18.4,58.8,0.78,-0.003
2018,brock,Away,11.0,196.0,636.0,30.8,29.0,154.0,18.8,129.0,206.0,62.6,12.8,24.6,37.5,8.7,23.2,9.7,2.1,17.5,50.1,0.646,-0.235
2018,brock,Wins,6.0,146.0,369.0,39.6,27.0,78.0,34.6,81.0,127.0,63.8,18.0,29.3,47.3,17.5,20.8,10.7,2.5,19.7,66.8,0.892,0.211
2018,brock,Losses,18.0,311.0,1054.0,29.5,56.0,267.0,21.0,222.0,342.0,64.9,14.3,24.9,39.3,9.9,22.9,8.9,2.5,17.3,50.0,0.652,-0.226
2018,brock,October,2.0,52.0,135.0,38.5,10.0,32.0,31.3,13.0,21.0,61.9,19.5,31.0,50.5,20.5,23.5,9.5,1.0,18.5,63.5,0.827,0.119
2018,brock,November,7.0,140.0,424.0,33.0,16.0,81.0,19.8,90.0,140.0,64.3,18.3,26.1,44.4,11.6,25.0,11.6,2.6,21.1,55.1,0.713,-0.099
2018,brock,December,2.0,29.0,113.0,25.7,5.0,20.0,25.0,33.0,45.0,73.3,12.5,26.0,38.5,9.0,26.5,9.0,5.5,18.5,48.0,0.587,-0.205
2018,brock,January,8.0,143.0,447.0,32.0,30.0,119.0,25.2,118.0,185.0,63.8,12.8,25.1,37.9,10.8,20.6,10.0,2.1,15.4,54.4,0.722,-0.156
2018,brock,February,5.0,93.0,304.0,30.6,22.0,93.0,23.7,49.0,78.0,62.8,14.4,25.4,39.8,11.6,19.6,5.4,2.4,17.0,51.4,0.696,-0.148
2018,carleton,Total,23.0,614.0,1524.0,40.3,172.0,562.0,30.6,266.0,391.0,68.0,15.0,29.7,44.6,16.6,14.8,9.3,5.9,15.4,72.4,0.971,0.361
2018,carleton,Exhibition,7.0,153.0,470.0,32.6,40.0,158.0,25.3,108.0,156.0,69.2,16.3,24.1,40.4,11.0,14.9,9.9,1.9,17.0,64.9,0.844,0.092
2018,carleton,Home,6.0,166.0,411.0,40.4,38.0,132.0,28.8,71.0,104.0,68.3,17.5,28.2,45.7,16.5,13.0,8.5,5.5,16.0,73.5,1.011,0.443
2018,carleton,Away,11.0,287.0,717.0,40.0,83.0,282.0,29.4,127.0,183.0,69.4,14.5,31.6,46.2,16.6,16.5,7.9,5.4,15.1,71.3,0.944,0.308
2018,carleton,Wins,23.0,614.0,1524.0,40.3,172.0,562.0,30.6,266.0,391.0,68.0,15.0,29.7,44.6,16.6,14.8,9.3,5.9,15.4,72.4,0.971,0.361
2018,carleton,Losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,carleton,November,8.0,230.0,529.0,43.5,64.0,178.0,36.0,98.0,135.0,72.6,13.1,29.6,42.8,18.6,14.1,9.3,5.5,15.1,77.8,1.029,0.415
2018,carleton,December,2.0,46.0,134.0,34.3,13.0,45.0,28.9,36.0,50.0,72.0,21.0,29.0,50.0,15.5,20.0,11.0,5.0,16.5,70.5,0.898,0.295
2018,carleton,January,8.0,216.0,520.0,41.5,51.0,195.0,26.2,76.0,118.0,64.4,13.6,30.1,43.8,16.4,15.4,8.9,6.5,15.0,69.9,0.943,0.323
2018,carleton,February,5.0,122.0,341.0,35.8,44.0,144.0,30.6,56.0,88.0,63.6,17.6,29.2,46.8,14.2,13.0,9.4,5.8,16.0,68.8,0.95,0.362
2018,guelph,Total,24.0,611.0,1643.0,37.2,108.0,384.0,28.1,316.0,440.0,71.8,12.7,23.5,36.2,14.1,17.4,11.5,3.8,18.7,68.6,0.833,0.046
2018,guelph,Exhibition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,guelph,Home,11.0,287.0,765.0,37.5,53.0,184.0,28.8,154.0,219.0,70.3,12.5,23.0,35.5,15.5,18.4,13.5,4.5,18.7,71.0,0.832,0.085
2018,guelph,Away,11.0,284.0,760.0,37.4,49.0,178.0,27.5,138.0,184.0,75.0,13.7,25.2,38.9,13.4,15.8,10.0,3.2,18.5,68.6,0.863,0.066
2018,guelph,Wins,14.0,388.0,962.0,40.3,65.0,218.0,29.8,196.0,265.0,74.0,13.6,25.9,39.6,16.8,16.6,12.1,4.7,18.2,74.1,0.913,0.209
2018,guelph,Losses,10.0,223.0,681.0,32.7,43.0,166.0,25.9,120.0,175.0,68.6,11.4,20.1,31.5,10.4,18.6,10.7,2.4,19.4,60.9,0.725,-0.173
2018,guelph,October,2.0,47.0,148.0,31.8,7.0,32.0,21.9,29.0,40.0,72.5,18.0,20.0,38.0,8.0,20.5,8.5,2.0,21.0,65.0,0.751,-0.18
2018,guelph,November,7.0,170.0,453.0,37.5,32.0,103.0,31.1,95.0,132.0,72.0,11.1,21.9,33.0,13.7,19.4,12.1,3.4,20.0,66.7,0.809,0.031
2018,guelph,December,1.0,19.0,64.0,29.7,6.0,19.0,31.6,8.0,13.0,61.5,6.0,18.0,24.0,8.0,21.0,16.0,3.0,14.0,52.0,0.608,-0.233
2018,guelph,January,8.0,198.0,548.0,36.1,36.0,135.0,26.7,99.0,142.0,69.7,13.3,24.0,37.3,13.5,15.8,11.0,3.5,19.0,66.4,0.831,0.036
2018,guelph,February,6.0,177.0,430.0,41.2,27.0,95.0,28.4,85.0,113.0,75.2,13.2,26.8,40.0,18.5,15.7,11.8,5.2,16.8,77.7,0.929,0.201
2018,lakehead,Total,24.0,610.0,1667.0,36.6,137.0,525.0,26.1,260.0,389.0,66.8,14.7,24.7,39.3,14.9,15.9,12.6,2.8,14.8,67.4,0.855,0.095
2018,lakehead,Exhibition,6.0,175.0,415.0,42.2,46.0,112.0,41.1,75.0,114.0,65.8,11.3,24.0,35.3,18.7,14.5,9.0,2.3,15.5,78.5,0.959,0.145
2018,lakehead,Home,12.0,311.0,846.0,36.8,63.0,270.0,23.3,125.0,196.0,63.8,14.5,26.0,40.5,15.9,17.3,13.2,2.7,14.0,67.5,0.829,0.115
2018,lakehead,Away,11.0,275.0,757.0,36.3,69.0,238.0,29.0,121.0,173.0,69.9,14.4,22.9,37.3,13.6,14.3,12.5,2.9,16.0,67.3,0.878,0.069
2018,lakehead,Wins,16.0,421.0,1073.0,39.2,95.0,354.0,26.8,194.0,284.0,68.3,13.8,26.1,39.9,16.1,17.1,13.3,2.7,13.8,70.7,0.891,0.222
2018,lakehead,Losses,8.0,189.0,594.0,31.8,42.0,171.0,24.6,66.0,105.0,62.9,16.5,21.8,38.3,12.4,13.5,11.1,3.1,16.8,60.8,0.781,-0.166
2018,lakehead,October,2.0,45.0,140.0,32.1,12.0,39.0,30.8,28.0,33.0,84.8,12.5,23.0,35.5,13.0,16.5,12.0,3.5,16.0,65.0,0.79,-0.066
2018,lakehead,November,6.0,175.0,447.0,39.1,32.0,151.0,21.2,80.0,116.0,69.0,16.2,24.7,40.8,18.2,15.7,16.7,2.3,13.8,77.0,0.92,0.271
2018,lakehead,December,2.0,47.0,156.0,30.1,14.0,54.0,25.9,18.0,29.0,62.1,24.0,22.0,46.0,15.0,15.0,12.0,3.5,20.0,63.0,0.826,-0.174
2018,lakehead,January,8.0,200.0,502.0,39.8,49.0,151.0,32.5,79.0,124.0,63.7,10.4,23.0,33.4,14.3,15.1,13.4,2.9,14.5,66.0,0.877,0.15
2018,lakehead,February,6.0,143.0,422.0,33.9,30.0,130.0,23.1,55.0,87.0,63.2,16.5,28.3,44.8,13.0,17.3,7.8,2.8,13.8,61.8,0.789,-0.021
2018,laurentian,Total,23.0,486.0,1395.0,34.8,119.0,433.0,27.5,276.0,413.0,66.8,11.0,23.2,34.1,12.5,17.3,9.8,1.3,16.9,59.3,0.782,-0.204
2018,laurentian,Exhibition,3.0,52.0,172.0,30.2,6.0,38.0,15.8,43.0,71.0,60.6,5.7,19.0,24.7,6.0,22.7,6.7,0.3,18.0,51.0,0.592,-0.408
2018,laurentian,Home,11.0,238.0,684.0,34.8,66.0,225.0,29.3,139.0,204.0,68.1,12.1,27.6,39.7,15.6,15.1,10.7,1.4,16.9,61.9,0.832,-0.084
2018,laurentian,Away,12.0,248.0,711.0,34.9,53.0,208.0,25.5,137.0,209.0,65.6,9.9,19.1,29.0,9.7,19.3,8.9,1.2,16.8,57.0,0.737,-0.312
2018,laurentian,Wins,5.0,119.0,313.0,38.0,36.0,107.0,33.6,80.0,121.0,66.1,12.4,30.6,43.0,15.4,14.4,10.4,1.2,14.2,70.8,0.923,0.158
2018,laurentian,Losses,18.0,367.0,1082.0,33.9,83.0,326.0,25.5,196.0,292.0,67.1,10.6,21.1,31.7,11.7,18.1,9.6,1.3,17.6,56.2,0.742,-0.301
2018,laurentian,November,7.0,143.0,424.0,33.7,37.0,126.0,29.4,85.0,117.0,72.6,12.7,25.9,38.6,13.0,17.0,10.1,1.1,16.0,58.0,0.792,-0.114
2018,laurentian,December,2.0,42.0,106.0,39.6,9.0,32.0,28.1,29.0,46.0,63.0,6.5,15.0,21.5,6.5,14.5,6.5,0.5,18.0,61.0,0.841,-0.283
2018,laurentian,January,9.0,177.0,539.0,32.8,40.0,165.0,24.2,104.0,165.0,63.0,11.3,20.7,32.0,11.1,19.4,9.8,1.7,17.7,55.3,0.717,-0.31
2018,laurentian,February,5.0,124.0,326.0,38.0,33.0,110.0,30.0,58.0,85.0,68.2,9.6,27.2,36.8,16.8,14.8,10.6,1.0,16.2,67.8,0.859,-0.11
2018,laurier,Total,24.0,547.0,1607.0,34.0,146.0,556.0,26.3,294.0,428.0,68.7,11.5,25.5,37.0,15.0,14.7,9.4,2.9,13.8,63.9,0.809,-0.025
2018,laurier,Exhibition,3.0,86.0,196.0,43.9,25.0,84.0,29.8,47.0,57.0,82.5,13.7,20.7,34.3,12.3,15.3,10.7,1.0,12.0,88.7,1.159,0.231
2018,laurier,Home,12.0,287.0,828.0,34.7,75.0,284.0,26.4,133.0,200.0,66.5,11.3,25.6,36.8,17.0,15.2,10.0,3.1,13.3,65.2,0.802,-0.014
2018,laurier,Away,11.0,240.0,727.0,33.0,63.0,254.0,24.8,147.0,207.0,71.0,12.2,25.3,37.5,13.2,13.9,9.1,2.4,14.3,62.7,0.812,-0.047
2018,laurier,Wins,10.0,263.0,660.0,39.8,81.0,242.0,33.5,129.0,196.0,65.8,12.0,28.5,40.5,17.7,14.4,9.2,3.6,12.6,73.6,0.941,0.173
2018,laurier,Losses,14.0,284.0,947.0,30.0,65.0,314.0,20.7,165.0,232.0,71.1,11.1,23.4,34.6,13.1,14.9,9.6,2.4,14.6,57.0,0.716,-0.165
2018,laurier,October,1.0,21.0,70.0,30.0,5.0,25.0,20.0,13.0,20.0,65.0,15.0,25.0,40.0,16.0,16.0,9.0,2.0,10.0,60.0,0.741,-0.126
2018,laurier,November,8.0,190.0,527.0,36.1,58.0,193.0,30.1,121.0,178.0,68.0,12.1,26.4,38.5,14.9,14.6,9.6,2.6,12.5,69.9,0.879,0.006
2018,laurier,December,1.0,25.0,67.0,37.3,7.0,23.0,30.4,10.0,11.0,90.9,11.0,30.0,41.0,16.0,15.0,9.0,1.0,9.0,67.0,0.876,0.209
2018,laurier,January,9.0,218.0,614.0,35.5,51.0,204.0,25.0,90.0,142.0,63.4,11.2,26.2,37.4,15.3,13.9,9.9,3.8,15.2,64.1,0.814,-0.01
2018,laurier,February,5.0,93.0,329.0,28.3,25.0,111.0,22.5,60.0,77.0,77.9,10.4,22.2,32.6,14.2,15.8,8.4,2.2,15.0,54.2,0.687,-0.128
2018,mcmaster,Total,24.0,625.0,1643.0,38.0,207.0,663.0,31.2,267.0,375.0,71.2,15.8,27.9,43.7,15.5,15.7,10.5,1.9,15.8,71.8,0.943,0.177
2018,mcmaster,Exhibition,3.0,78.0,221.0,35.3,29.0,117.0,24.8,23.0,29.0,79.3,16.0,15.3,31.3,18.0,15.3,16.7,2.3,15.0,69.3,0.891,0.043
2018,mcmaster,Home,12.0,303.0,808.0,37.5,95.0,320.0,29.7,138.0,200.0,69.0,17.1,29.8,46.8,15.6,14.3,11.3,1.6,14.8,69.9,0.96,0.248
2018,mcmaster,Away,12.0,322.0,835.0,38.6,112.0,343.0,32.7,129.0,175.0,73.7,14.5,26.1,40.6,15.4,17.1,9.7,2.3,16.8,73.8,0.928,0.113
2018,mcmaster,Wins,20.0,536.0,1375.0,39.0,174.0,552.0,31.5,229.0,324.0,70.7,16.0,29.3,45.3,15.9,15.1,10.6,2.0,15.3,73.8,0.971,0.254
2018,mcmaster,Losses,4.0,89.0,268.0,33.2,33.0,111.0,29.7,38.0,51.0,74.5,14.8,21.3,36.0,13.5,18.5,9.8,1.5,18.5,62.3,0.807,-0.211
2018,mcmaster,October,1.0,25.0,67.0,37.3,6.0,22.0,27.3,14.0,20.0,70.0,14.0,32.0,46.0,20.0,19.0,14.0,1.0,22.0,70.0,0.854,0.114
2018,mcmaster,November,7.0,186.0,475.0,39.2,69.0,207.0,33.3,70.0,96.0,72.9,16.9,24.4,41.3,13.9,16.1,10.7,2.1,16.6,73.0,0.986,0.15
2018,mcmaster,December,2.0,35.0,121.0,28.9,11.0,46.0,23.9,18.0,27.0,66.7,13.0,24.5,37.5,12.5,21.0,11.0,1.0,16.0,49.5,0.658,-0.257
2018,mcmaster,January,8.0,224.0,541.0,41.4,71.0,212.0,33.5,85.0,125.0,68.0,13.9,28.9,42.8,15.8,17.0,9.9,2.1,16.3,75.5,0.961,0.198
2018,mcmaster,February,6.0,155.0,439.0,35.3,50.0,176.0,28.4,80.0,107.0,74.8,18.3,31.2,49.5,17.3,11.0,10.2,1.8,13.3,73.3,0.981,0.332
2018,nipissing,Total,23.0,380.0,1286.0,29.5,143.0,593.0,24.1,166.0,273.0,60.8,8.8,22.3,31.1,9.8,20.4,6.9,1.1,17.8,46.5,0.633,-0.333
2018,nipissing,Exhibition,1.0,15.0,58.0,25.9,5.0,27.0,18.5,3.0,7.0,42.9,12.0,18.0,30.0,4.0,22.0,11.0,2.0,14.0,38.0,0.531,-0.578
2018,nipissing,Home,11.0,187.0,602.0,31.1,71.0,273.0,26.0,105.0,173.0,60.7,9.4,19.4,28.7,11.8,18.5,6.5,0.9,18.5,50.0,0.697,-0.253
2018,nipissing,Away,11.0,177.0,627.0,28.2,66.0,296.0,22.3,55.0,88.0,62.5,8.6,25.5,34.1,8.2,22.3,7.3,1.3,16.8,43.2,0.579,-0.374
2018,nipissing,Wins,2.0,40.0,118.0,33.9,22.0,67.0,32.8,28.0,43.0,65.1,13.0,27.5,40.5,16.5,16.0,5.5,0.5,19.0,65.0,0.893,0.108
2018,nipissing,Losses,21.0,340.0,1168.0,29.1,121.0,526.0,23.0,138.0,230.0,60.0,8.4,21.9,30.2,9.2,20.8,7.0,1.1,17.7,44.7,0.608,-0.375
2018,nipissing,November,7.0,115.0,412.0,27.9,43.0,196.0,21.9,67.0,98.0,68.4,11.9,23.7,35.6,11.9,20.0,6.1,0.7,18.9,48.6,0.656,-0.273
2018,nipissing,December,2.0,36.0,102.0,35.3,10.0,37.0,27.0,6.0,11.0,54.5,3.0,24.5,27.5,4.5,20.0,5.5,0.0,15.5,44.0,0.622,-0.26
2018,nipissing,January,9.0,156.0,502.0,31.1,57.0,214.0,26.6,72.0,127.0,56.7,8.0,20.0,28.0,8.9,20.1,8.1,1.8,18.4,49.0,0.654,-0.293
2018,nipissing,February,5.0,73.0,270.0,27.0,33.0,146.0,22.6,21.0,37.0,56.8,8.2,23.8,32.0,10.8,21.6,6.4,0.8,16.0,40.0,0.563,-0.518
2018,ottawa,Total,23.0,544.0,1517.0,35.9,109.0,412.0,26.5,203.0,325.0,62.5,16.1,26.3,42.3,14.0,17.0,10.7,3.4,15.9,60.9,0.824,0.064
2018,ottawa,Exhibition,7.0,152.0,395.0,38.5,27.0,80.0,33.8,58.0,90.0,64.4,8.4,23.4,31.9,12.0,16.9,8.4,1.9,14.9,55.6,0.78,-0.035
2018,ottawa,Home,10.0,230.0,658.0,35.0,47.0,176.0,26.7,103.0,159.0,64.8,18.4,26.3,44.7,14.2,16.8,11.9,3.4,16.1,61.0,0.845,0.102
2018,ottawa,Away,12.0,298.0,797.0,37.4,59.0,228.0,25.9,94.0,159.0,59.1,14.3,26.2,40.5,14.6,17.3,10.2,3.7,16.1,62.4,0.822,0.056
2018,ottawa,Wins,15.0,372.0,1003.0,37.1,85.0,296.0,28.7,137.0,229.0,59.8,17.2,25.9,43.1,15.3,16.2,12.3,3.7,15.0,64.4,0.876,0.184
2018,ottawa,Losses,8.0,172.0,514.0,33.5,24.0,116.0,20.7,66.0,96.0,68.8,14.0,26.9,40.9,11.8,18.4,7.8,3.0,17.6,54.3,0.727,-0.156
2018,ottawa,November,8.0,184.0,536.0,34.3,28.0,129.0,21.7,80.0,132.0,60.6,17.3,25.8,43.0,12.0,17.4,10.4,2.1,16.4,59.5,0.789,0.009
2018,ottawa,December,2.0,46.0,136.0,33.8,9.0,39.0,23.1,15.0,25.0,60.0,16.0,25.0,41.0,13.0,14.5,15.0,3.5,15.0,58.0,0.797,0.158
2018,ottawa,January,8.0,188.0,516.0,36.4,50.0,167.0,29.9,63.0,101.0,62.4,15.1,27.1,42.3,15.1,18.5,10.5,4.3,16.1,61.1,0.824,0.093
2018,ottawa,February,5.0,126.0,329.0,38.3,22.0,77.0,28.6,45.0,67.0,67.2,15.8,26.2,42.0,16.0,14.8,9.8,4.2,15.2,63.8,0.892,0.067
2018,queens,Total,23.0,604.0,1599.0,37.8,100.0,392.0,25.5,305.0,470.0,64.9,18.4,25.3,43.7,15.6,17.5,12.4,5.0,16.0,70.1,0.889,0.155
2018,queens,Exhibition,6.0,152.0,442.0,34.4,22.0,92.0,23.9,91.0,134.0,67.9,19.0,29.3,48.3,9.8,23.0,10.5,5.7,19.8,69.5,0.782,-0.071
2018,queens,Home,12.0,312.0,856.0,36.4,61.0,231.0,26.4,175.0,262.0,66.8,19.7,26.0,45.7,16.5,18.0,12.8,6.8,15.4,71.7,0.889,0.145
2018,queens,Away,11.0,292.0,743.0,39.3,39.0,161.0,24.2,130.0,208.0,62.5,17.0,24.6,41.6,14.6,17.0,12.0,3.0,16.7,68.5,0.889,0.167
2018,queens,Wins,17.0,474.0,1169.0,40.5,77.0,291.0,26.5,229.0,353.0,64.9,18.5,26.6,45.1,17.1,16.8,12.1,5.3,15.2,73.8,0.953,0.259
